,PC1,PC2,PC3,PC4,PC5
Sample_20,1.201317154609618,-25.039965294195568,-6.088354579311349,0.07346569953600418,0.15643089055708964
Sample_21,-1.0415224968091485,-14.889429187576217,-5.3394710777937595,-1.4183412148670416,0.7467452409175547
Sample_22,-0.9533813640297549,-13.721681310859006,-6.935082785475623,-3.796313809374349,-2.4750078269247693
Sample_23,-0.11080627421185076,-15.701662513078508,-8.723891503266133,-1.5116988234455777,-0.4739756260038936
Sample_24,-0.4791273074274848,-21.430079910513648,-8.750590212091602,-1.7339438811117653,1.3336900013386042
Sample_25,-0.15916820326599643,-18.906927275434757,-2.7239343021157056,1.226265942214731,2.390909346845455
Sample_26,-1.3922418743785763,-14.393091597272251,-7.979024005155787,-1.0463683031952278,1.5511281080441557
Sample_27,-1.7585308086932625,-11.017273645672097,-6.682574441152949,-2.2675145589118397,1.6297456486732866
Sample_28,-0.5625555931994575,-22.14900505878583,-9.512384915786969,-2.1838691632437977,2.113440454628177
Sample_29,0.15829445339276552,-27.208461274728545,-7.176255750792029,5.592037090028962,5.765728687187601
Sample_30,0.31210940345062727,-43.402851681600595,-4.476877882230725,10.466813460306785,5.617357664717003
Sample_31,0.30342133186550757,-60.770099474933005,-15.076313865400218,3.8073220145095847,-3.0279957532548623
Sample_32,0.4815950952646816,-39.078016503683095,-10.393150337133266,4.7111069206129566,6.330199640000828
Sample_33,-1.1437047735022214,-44.10068175853483,-11.07048547907833,4.451159782192154,6.940897017236617
Sample_34,-0.4047383964121539,-39.14972182289734,-7.6779705830006035,8.60294134410113,7.5255684110217915
Sample_35,-0.39596991008143473,-31.132824459039913,-8.106038484663449,4.6670593315048405,4.260031160900846
Sample_36,-1.0351455384605264,-33.857483482878884,-8.963236173069115,4.166221214114576,5.528351194619446
Sample_37,-0.7594868929044615,-45.244797767021595,-12.925413695491384,6.209053118876098,7.250125718441359
Sample_38,0.02469477171488502,-54.87326478793217,-13.783643498181245,14.13775975227913,11.693499741900522
Sample_39,-0.018203082353921478,-27.640888879700128,-7.055526613857896,0.08201337125943577,2.8434963591619145
Sample_40,0.008071712288281458,-36.27317046766153,-10.100370431170479,5.913845603078946,7.6588311216461555
Sample_41,-0.7875387690529408,-23.498035188060573,-8.002329480026958,3.123786861328044,4.000748535939172
Sample_42,-0.7429529260328488,-26.14861869842896,-7.476993436599594,4.301662487136692,4.929277191960755
Sample_43,1.4467382866415928,-42.073587778266635,-13.727110247041368,2.5198670395975293,-3.93229489111918
Sample_44,-1.0972438463331127,-19.620959663795972,-8.718133774943315,0.24609262277119187,1.7417334686741592
Sample_45,-1.6977060501530046,-27.368683199941255,-8.406063058595711,3.607655298067549,4.452543462266489
Sample_46,-1.0907161863048949,-23.473033372107423,-11.879612758179631,-5.414093855968156,-0.033918739115331865
Sample_47,-0.5525588678976857,-35.74618817806375,-11.497200592243752,0.19505696530827307,3.67064983175129
Sample_48,-1.1673829504640427,-30.059155245223305,-11.926066905948518,-1.6847763662898259,2.510205208245158
Sample_49,-0.4735818822838493,-21.884419741774167,-8.6776771782918,-2.3974676393516297,0.19665431211641884
Sample_50,-0.303376060022093,-31.56440426678378,-11.104862259436398,-2.4114344720882785,-0.028134416686110744
Sample_51,-1.018714557636786,-22.2746749792598,-10.251585992865413,-2.5010286889576094,0.597749228128518
Sample_52,-0.07056906713502982,-23.580341801806814,-10.01414025363102,-2.3539681823159326,0.2338838863024093
Sample_53,-0.7225055241498455,-40.49383742643883,-7.824259180555846,10.32951295290373,9.49219341249297
Sample_54,-0.7900155792124486,-7.133199580007482,-3.9946851806042036,1.4003127734140852,2.674983122707993
Sample_55,0.008994221186993489,-21.453025862169806,-8.473014612810735,-1.0390142534487432,2.382507773619044
Sample_56,-1.473184724932511,-13.317340393682708,-4.50632433710479,1.1055296741720781,3.880430226894507
Sample_57,-0.6236933067828576,-6.866481581903046,-5.195420836095403,-3.0499381890600015,-1.2929974975740237
Sample_58,-1.6156468021406578,-13.281937597652128,-5.799607051712222,0.1528570686552341,2.006532141362144
Sample_59,-1.3441476127584155,-25.087486841373703,-9.29807500196361,1.1418130419284342,4.914030978781377
Sample_60,-0.46862657590600293,-14.48386992767259,-7.8357758277835785,-1.8081079550546595,1.5244575843780395
Sample_61,-1.0035325156481587,-21.99238447809359,-7.506317279937749,3.7844564522457977,5.227237282932716
Sample_62,-1.3744452446727893,-10.57920063320062,-6.894939741669211,-2.327879384148096,0.733390224931049
Sample_63,-1.3865601330373245,-11.981262957699792,-8.526788011015705,-4.938992890260446,-1.0682328444129199
Sample_64,-0.40817396603327144,-11.121245925839133,-6.191210634539652,-2.866859844735854,0.9223223452283666
Sample_65,-0.9621351930134151,-14.58545178310152,-6.574971600928504,-0.16606793361662384,1.3603781351825928
Sample_66,-1.097933878117725,-13.975241023301342,-6.871050371673956,-2.1675278583001094,1.417152442403621
Sample_67,-0.8321083277166681,-22.734463478121462,-9.493260631740414,-3.38224851530684,4.155060843412685
Sample_68,-1.1146363050897692,-15.662115324040347,-6.856207349344886,-3.9923973460898243,2.0660267100774945
Sample_69,-0.6089325412712138,-13.350545253916923,-3.8697080887122297,-0.3021454104280596,1.2797475335119741
Sample_70,-1.320176680190661,-14.338677003035304,-6.534977976546201,-1.4318855370169459,2.2372284978919112
Sample_71,-1.4006515402939201,-9.33895414453008,-6.165180034805079,-2.044377852599986,1.4115904251271478
Sample_72,-1.4875983567152502,-3.9804500996580088,-6.068343415233189,-5.4248895090666345,-1.3752045477932684
Sample_73,0.38887543664677193,-18.0281334334818,-8.26688594277811,-4.577028203684764,-7.908649494303754
Sample_74,-0.9943998029074351,-14.455323336260664,-6.846057061073158,-1.252238483620427,1.0650068909237755
Sample_75,-0.9894095695222173,-30.354802815752908,-11.861454856565194,0.8377860987146444,3.764888326610951
Sample_76,-1.390579774041354,-18.62523967540919,-9.956443466945265,-5.0209847966499845,0.7901495586353702
Sample_77,-0.4509828988141317,-11.916538717319893,-5.617984147011145,-2.9738453515340724,0.48647825841739234
Sample_78,-1.0286647533790634,-11.199777133743824,-4.98978558148357,-1.0943531061907468,2.1444537641295858
Sample_79,-0.8368089489139298,-13.608610989105113,-6.110796236414544,-2.9857536762215147,1.44207646162475
Sample_80,1.1215742238155153,-16.090935435015087,-5.3454285382735955,3.0849897249269054,2.545961511468376
Sample_81,-1.3529081109312278,-11.948964463149487,-8.210668788314187,-4.373204378439658,0.15589150294591034
Sample_82,-1.0694756542925468,-9.297442102694761,-7.0802408382154765,-4.740532857258773,-0.23927080014151136
Sample_83,-1.204604950298752,-11.779837647995986,-6.771188606690526,-2.6265966184476457,-0.4767713852039936
Sample_84,-0.739889473649963,-25.31556592164865,-8.119348736957637,4.113597799845706,3.3633197777372588
Sample_85,-1.5488443414286672,-24.814255059779644,-10.220046120745682,-0.21424269413882963,3.810956647503925
Sample_86,-1.2097721732673206,-27.372745623753612,-8.377332988699958,2.9794495739298887,5.85355468678222
Sample_87,0.3152057731203738,-21.045455567171665,-7.260922597395786,3.228747109073844,5.109703226304674
Sample_88,-0.4901760418576138,-31.39066034008732,-9.559166614200493,5.630439893806748,7.466530128533167
Sample_89,0.0980921565795618,-24.35368912484877,-7.153357055347297,2.466404428207524,6.39291357440272
Sample_90,-1.0185088243390212,-28.396448090049983,-8.704805358996849,1.1212040188768069,5.048840629267327
Sample_91,-1.282019643810822,-33.99200081985613,-9.949639626624643,5.87442871195097,7.692147557681835
Sample_92,-1.0019003380493694,-33.82112850222836,-7.986100580428178,8.388783726928711,9.978821474395229
Sample_93,-0.2777531874598636,-28.29910038844002,-7.845121525979139,7.279422439816705,8.756181112529568
Sample_94,0.013819968369869881,-26.37453317351923,-6.652470056910304,5.1462251976927655,2.5339627071445587
Sample_95,-1.2981943385855905,-7.854069667729633,-5.625061699288294,-2.2417881832433775,0.15651336110133215
Sample_96,-1.1709023529259284,-16.417459588045656,-7.3550648241573695,-4.164915649718908,-0.184853846767543
Sample_97,-0.5398165506192073,-24.115788381609057,-8.508924051327977,0.8459382565415844,2.749611544419595
Sample_98,-0.5113410497712958,-11.872937663980695,-7.093490890695572,-2.791568180438982,-0.9643565517108834
Sample_99,-0.9974205477217639,-6.876136670005016,-5.784931967466868,-6.183706636243697,-2.168411347868857
Sample_100,-0.41327929222956405,-35.51190625536913,-13.364771621087474,0.4825506236460109,5.256262164195643
Sample_101,-0.9364336694285349,-33.77530357765919,-11.596095906228433,1.2399443143023983,3.92712025074546
Sample_102,-1.4874302879102943,-15.019199442658719,-6.460892232246508,-0.37803640680524897,2.7149242301563854
Sample_103,-1.336816317466177,-13.780553017891455,-4.888603426438316,-2.0452016653428733,1.2399071683251446
Sample_104,-1.4954628128686152,-11.853296081729946,-6.475659657296028,-2.2443941239018512,0.06877853924559749
Sample_105,-1.8684651578246785,-20.126032301843452,-10.127952629752478,-5.866300964276553,-0.7956296657080343
Sample_106,-1.0650371403360435,-16.923260956041926,-9.157167898309869,-3.928012909155872,0.14425738960528148
Sample_107,-0.3948488947342618,-12.963810795221518,-6.988047613029828,-0.1958011218933489,2.0620834035610707
Sample_108,-1.421038913968188,-23.541181197864844,-11.022752950348503,-3.985426443311885,0.4343172978615158
Sample_109,-0.8073003566655134,-10.30907403017714,-3.9767676871655273,-2.6788525899768403,-0.7532799875674273
Sample_110,-0.44585059561276286,-10.810377756298598,-6.1927895530333,-0.5683560253495841,2.6631475883833144
Sample_111,-1.2345372668041266,-3.8187649161113875,0.7480180468016656,-2.4923523466635866,0.8809405688805755
Sample_112,-1.5103540541162055,-21.684819052882826,-9.000168930254075,1.0802997605434712,2.8325829369504674
Sample_113,-0.9931550885411203,-5.601287283949494,-3.004319826645766,-1.4469647762641127,1.0920856245524397
Sample_114,-0.8559839393037811,-20.240713900229736,-6.914792649163833,0.7837187413805218,0.6341657491763478
Sample_115,-0.3894845992844443,-14.045607754614368,-7.0335564554502845,-1.2861316727322403,1.8171881238232093
Sample_116,0.2283014761657501,-22.14370107510488,-4.61886090238843,-0.5298521916293908,-0.11606110706066138
Sample_117,-1.4221383636206886,-18.435912270550595,-7.2766770203494175,0.37149042573737057,3.299799211872332
Sample_118,-0.6334036526945912,-34.50515499438365,-9.344711473289449,4.08131250885477,-0.2795625422335459
Sample_119,0.7585792026558312,-22.29048564748514,-6.162973627487751,3.664594242183936,1.511353196091624
Sample_120,-1.0498470751445472,-10.98585776698813,-4.628788994689883,0.13843534472332514,1.8286078369965768
Sample_121,-1.439066486329499,-15.317660777078187,-4.595289879707291,-6.426106949533647,-0.325180298890376
Sample_122,-0.6962418614493671,-11.798401808335992,-4.622514066460576,0.04827904308164437,3.589738928167365
Sample_123,-0.23519079438380328,-19.116525764203875,-8.75408696573448,-2.319639191300776,-3.354293489237673
Sample_124,0.04633492512429949,-25.771323581899416,-7.020734283431216,5.282288983503947,5.582580789686979
Sample_125,-1.3878462749412266,-15.40244315678442,-8.6464243982727,-5.215274997673214,-0.003318360158283896
Sample_126,-1.007547796909531,-16.811498578046415,-5.901586956339637,0.19167966307107306,2.6940088993426023
Sample_127,-0.5047952251825395,-12.819344572066777,-6.271119937257032,-1.3510203377515315,1.8215804572690317
Sample_128,-0.9298867901657737,-10.498511642108358,-5.73933637395207,-1.150066173508182,0.867311713976668
Sample_129,-1.378519185465917,-6.186410543466244,-4.747125442612943,-2.4318569132947405,0.05603256287348445
Sample_130,-1.4985503274482477,-5.495295363937753,-4.061359209682006,-3.2445933615907583,0.5332797339385583
Sample_131,-1.3655877424001759,-18.178315624995452,-7.245378074705871,-1.7205916177456024,0.8752436222109122
Sample_132,7.556060440856014,-15.505994789960582,-5.948548020510936,-1.3128403599438212,1.6794322017961767
Sample_133,-1.261827435747842,-16.15356196080347,-7.440390297268181,-2.805112280700809,2.5292077691542962
Sample_134,-1.2853336299370526,-6.75104933995143,-4.471737299863052,-0.4397209203753275,1.346081439108354
Sample_135,-0.6400498501039041,-14.70083773327792,-6.228875228255853,-1.4304825674164612,-0.24804454127828668
Sample_136,-0.8508905889531695,-19.384497836427837,-8.754028643345052,-3.838980413993498,-0.7387744924848496
Sample_137,0.0506163962406432,-17.8786838265787,-5.758666696103489,-0.20369037791184466,0.9239361304232715
Sample_138,-0.5461902368117918,-20.79804986711041,-9.308237318494363,-1.057175232575853,1.983236612593526
Sample_139,-1.579565148566379,-11.795571778024703,-8.251819624887037,-3.608164887432094,0.0818790201987351
Sample_140,0.41285925285195685,-18.431872308413723,-6.733221949766134,-2.201284883220019,0.10025027511010624
Sample_141,-0.3913442235869074,-12.202780645395093,-6.260295964657161,-2.151558796397833,0.25878814067801137
Sample_142,-1.4995909413547808,-12.717504967715481,-8.024369647100487,-5.3180943504844524,0.1371057392293762
Sample_143,-1.414151554486205,-11.883983400287027,-6.6759080598532226,-4.147394085848657,0.763596250134485
Sample_144,-0.20097519174268255,-17.45893859457922,-9.625055007294486,-4.557784573455343,-5.378829931766261
Sample_145,-1.6930966240293932,-7.324282089508304,-5.248696220471151,-5.450309144236278,-0.911973383584602
Sample_146,-1.1609521246648058,-55.79081631565128,-19.35791958268828,-0.6814279091057079,-2.9566623555559812
Sample_147,-1.6616653905742844,0.5504534596528478,-3.7367507473473722,-6.784197670458315,-2.6544526872432073
Sample_148,-1.6863245916683323,-3.9266648404486957,-4.886662829532299,-8.580729185653516,-3.425679977065606
Sample_149,2.618453542336752,-1.176191532652144,-3.9766630545260395,-6.566466583700411,-3.205742332574489
Sample_150,-1.240839727841307,1.162384109771713,-2.919504591505162,-6.397792982280478,-2.874998667402968
Sample_151,-1.7318008553787343,-0.19504977021451309,-6.2916425009611086,-8.316521482126548,-3.7089383555496926
Sample_152,-1.8010207745687583,-1.4866448955918472,-5.980922156791855,-9.87648415956947,-3.7357669374473423
Sample_153,-0.7434679630660423,-0.5165330746880026,-5.763713037774915,-7.889351395450266,-3.505190179886629
Sample_154,-1.4173690710675795,1.9543991204384021,-3.6632250026130966,-6.5118794754685085,-2.932668324044944
Sample_155,-1.833693550857199,2.5995001279880965,-3.5770344799532867,-7.037752083946881,-3.149162518877403
Sample_156,-1.1201787149572995,0.6402337714045445,-4.263957530224455,-6.929384413227513,-3.248942291824567
Sample_157,-1.4335510712339878,-2.6084479078573937,-6.741689977582492,-8.72182559652392,-4.152953970279155
Sample_158,-1.5623511386865196,0.5015924480786653,-4.873867172331692,-6.13182646869541,-3.0335726449576916
Sample_159,-1.6479239935007597,-4.947860073452673,-6.137166462813256,-10.442777266247667,-3.878346527828433
Sample_160,-1.3807393899818685,-1.9234312966541125,-5.4595827805203125,-7.4733185029643066,-3.260166393192675
Sample_161,-1.9746510243007467,2.0691380801847026,-4.669384030170376,-8.550491149436093,-3.2921029759713143
Sample_162,-1.7373600274287437,3.7524117498346397,-3.8820291876544695,-7.996488714868451,-3.2485654826824875
Sample_163,-1.282076852914704,3.0785459658689662,-3.485401029506407,-6.588234169507319,-3.846732407730227
Sample_164,-1.9331487257734472,0.8784486611967519,-6.756871925635783,-9.460012658150461,-3.9573017074542487
Sample_165,-1.2741653420622971,3.659678970491118,-4.690632744128021,-8.333732669042934,-2.8399944354169078
Sample_166,-1.2463788912971812,-6.012685706318422,-8.016616922807842,-8.806993164357273,-12.206538622188624
Sample_167,-1.354076296873319,-1.218360412363911,-5.486148104956305,-7.652210043643083,-3.3029062716860054
Sample_168,-1.084155385388415,0.8588887416680777,-4.136165175781896,-8.783687822574397,-4.442084657515141
Sample_169,-0.667653569401191,1.868131221821921,-3.2079565165412878,-8.433650085395964,-3.047834355464984
Sample_170,-1.750045593593729,2.001105922728777,-3.4029054267286774,-6.841693190216533,-3.2068652607004338
Sample_171,-0.3333658346809842,-6.010082258559709,-5.928121165698059,-6.1673984219444895,-10.205641877754843
Sample_172,-0.6922363402126763,-2.819638026053765,-8.125494787012899,-9.945136109197394,-4.270180089331761
Sample_173,-0.9079220348673728,-14.150174257942314,-10.429905841613397,-14.283881219883765,-19.77086047945739
Sample_174,-0.8624313750672575,3.991387148786614,-3.6924527441193193,-8.106491289518265,-3.3376300307402946
Sample_175,-0.9583582996471152,-3.401017192727439,-6.127122231063155,-8.982586569159233,-3.724288690417305
Sample_176,-1.834483528502074,0.9709621582075566,-1.6101674668657795,-6.543253220717815,-3.5957365259541705
Sample_177,8.884709486050602,-5.777459828008802,-4.595750044910468,-12.10692228543426,-3.3546219573811444
Sample_178,-0.07974536090406238,3.0164346943182156,-5.174974558520617,-8.506208503690456,-4.75440892378694
Sample_179,-1.7311256780782154,-0.281207646473545,-7.133809402453394,-9.358709060946536,-4.7312233438576445
Sample_180,-0.37057085024270564,-1.1696803259654056,-5.3435285759599696,-9.279742876194925,-3.542741387930544
Sample_181,-0.8419976398443937,-1.2079611448608762,-5.089721647605914,-7.77425383311566,-4.617534763835495
Sample_182,-1.766811998650241,-2.9038099586730954,-6.912551076605053,-7.341105813578837,-2.4930645258893427
Sample_183,-1.664846075860192,0.8735642104155596,-4.044969913027479,-7.613387787916729,-2.898625375318318
Sample_184,-1.6159603637328888,-0.7286898873102226,-4.902761640792177,-7.24791801784612,-3.036456282972595
Sample_185,-1.8778219545321093,-0.6034196062358701,-6.134316980469191,-8.86114451657242,-3.261819622014872
Sample_186,-1.7739411648513805,-0.9186662326508832,-5.099585060359714,-8.653664780538751,-3.105969033724789
Sample_187,-1.6960649540795438,-5.850531549685185,-8.172150729271879,-9.991397110991706,-4.975281024427858
Sample_188,-1.58817847719245,-0.4177585477346961,-7.160514888115183,-9.398856035130072,-3.3647463419759194
Sample_189,-2.1210014620615003,-1.4966777693063518,-7.456299796484795,-9.401011431695093,-4.206486433160057
Sample_190,-1.139251424425811,-0.9357668066405738,-5.537773566846497,-8.254519410587493,-3.319517020974303
Sample_191,-1.7059202804801634,-0.38427865868262906,-6.326661844306679,-9.272446064937087,-3.1432124286145187
Sample_192,-2.0760136574698764,-3.8272911217396004,-8.787363186865608,-10.736235678535804,-4.75193930210715
Sample_193,-1.6214300449374845,-2.678375659750733,-6.083834964944562,-9.309082487058193,-5.285622488296398
Sample_194,-2.0455401080595688,-0.5693523577243359,-6.07139756802723,-7.857052122258096,-3.2222554129232193
Sample_195,-1.1823275975944527,2.7354395317483657,-4.160412982572604,-8.39142954917946,-3.618971695920986
Sample_196,-2.2546497747367384,-1.8822228591620573,-5.8635908348030545,-10.226616839642455,-4.082747812862181
Sample_197,-0.5689110839571379,-21.566330652841085,-9.548303721372697,-3.543109133551268,0.5730573018541074
Sample_198,-1.5642007528380093,-14.437033783889479,-7.403855932502304,-1.995970708812628,2.0110345553761224
Sample_199,-1.3028166479740861,-25.01637995722429,-9.049156178112202,1.8953645091034592,4.397367341350911
Sample_200,-0.09955351721630262,-23.06045102491467,-9.957873791322763,-2.0882945485605666,3.264917090303712
Sample_201,-1.028468623750743,-31.89237792531279,-10.439061165121108,1.4522706540761585,5.345555982502548
Sample_202,-0.6325428680177974,-27.054993270519113,-8.649130208157588,2.2662724834207943,4.572171334122416
Sample_203,-0.46504141871354787,-27.538164679219687,-10.217701488904497,3.361774723758083,5.279819584820735
Sample_204,3.776808583608979,-62.57048812460558,-19.12755953437795,-2.03174717526466,-13.979099756553587
Sample_205,0.5999158815179821,-26.84923507464779,-8.35724115328278,2.8758691753733583,5.794454000176109
Sample_206,-0.5459523726423684,-15.833490634317561,-8.555685652114233,-1.4222641562190552,2.885249128087558
Sample_207,-1.6648955947630542,-14.589295663121685,-7.553886792717431,-2.9070570122819337,2.100829998392982
Sample_208,0.6682248729146365,-14.334234150368736,2.94373947021921,12.059762949875902,3.404505160418155
Sample_209,0.2668268304023427,-1.385085273035144,4.388010150496304,8.280065436232782,2.4884669184225805
Sample_210,1.8430508560704757,-30.384334008107245,-0.0710059049420201,14.022634951036423,4.810991615807962
Sample_211,0.9379010179875602,-7.848221737386955,3.525890500494352,12.86416480063475,4.685619951617117
Sample_212,1.750829544465772,1.3222516083294258,3.7794170413555523,7.343501193454811,2.4657883539336996
Sample_213,8.109447787399843,-25.844843515248492,44.310631075021874,112.22171519741796,-18.921525601714656
Sample_214,0.17108965808700202,-11.646080469354319,2.0429484562631086,9.05933730826447,5.9495241340284934
Sample_215,2.070541198082702,-2.09845109721294,4.1178311379062205,11.641970185111106,4.342994153464992
Sample_216,0.16677854932303532,-1.1221333022404059,5.167778697443027,13.218606645409862,2.683368530131658
Sample_217,8.284922199578446,-44.49402972814739,14.815451366033479,56.77808068393819,17.084748778956985
Sample_218,0.5572945936746655,-10.5574452615521,7.341486198044813,15.168458715423418,2.4965864727999163
Sample_219,0.3723395619980193,-23.610906601700545,0.5838630179834916,13.105337707985377,8.422940802688704
Sample_220,0.05418922289161506,-2.478331905588612,2.970752377809962,8.153400478010525,4.704704006549474
Sample_221,0.7830523591938235,-14.43009326412262,0.19928145449752252,10.035110398545815,5.765867541846616
Sample_222,2.7120003381431346,-4.176720965541218,6.569492546118546,12.154539329061484,0.9436834624639567
Sample_223,1.7792370934144393,-10.286969745244054,3.09902880472847,13.00781349391819,6.112808337158162
Sample_224,2.3501471276641,-20.337324284277177,3.665676889773155,13.989491933171456,-0.4316162709722129
Sample_225,10.455565751910193,-41.88694513252027,97.39458267364871,347.03748391765424,-283.9140985409269
Sample_226,0.004257805955231364,-0.9652508004760842,6.910023390368316,13.357169741061043,6.232438301699643
Sample_227,0.9220746170902382,-6.09874699147561,3.078941468934984,10.47462835334182,4.276264934858483
Sample_228,-0.44218136817092746,-1.8899075238369296,2.806503367163774,5.5408853225240176,3.5353416742908816
Sample_229,-0.759675427586874,0.2730491704309113,0.4956367928106904,3.155453649807468,1.720963491556413
Sample_230,0.6926117682782439,5.657669022268425,5.133335228895051,6.4398189382146285,2.24967263772199
Sample_231,0.004274198595443741,-1.8231423729170473,0.7472250212109585,5.937960923614539,2.0817423034158167
Sample_232,-0.3933155629638153,0.9172783785155422,3.8500551079109293,8.781606843464981,2.6970835124456998
Sample_233,-0.5763346323935248,-10.254940814822712,-1.7745673004860645,5.551768212493793,1.5728555051076263
Sample_234,0.18463793927701316,0.1662581515802294,5.199992382486012,9.192451319424388,5.725528212658612
Sample_235,-0.33667898949824115,-3.996551110229092,1.8724837374546643,8.4018040351909,4.295479587984234
Sample_236,0.08131447659036582,-1.8699443824539794,3.1262894656476927,7.155835049225447,3.272658150992802
Sample_237,-0.8322869042778599,6.683919951343115,2.810691608106666,3.571830893090557,2.583876902475288
Sample_238,-0.49828813468116645,4.343582858265005,2.943878649655376,4.664468117472012,2.869184532841767
Sample_239,0.9587611322565154,-3.4559237779077097,1.5764257856276547,5.860425772688852,1.2341753293238493
Sample_240,-0.5121612384673258,-9.990208847312285,0.8925700003276009,9.89540245045699,4.5697203633143895
Sample_241,-0.5962811494582795,8.234638611727599,4.236551728158682,3.8289264303402795,1.8350364259650174
Sample_242,0.6230840763641433,-5.124494082584435,1.72212034356757,7.9624087396339505,3.361683582683412
Sample_243,-0.9365084254523408,5.4483989555844685,2.692654897471482,5.472203992636922,2.6470319896369032
Sample_244,0.410505741142706,-15.246303834291894,-1.9109928248779702,8.928706266184484,2.555108873530002
Sample_245,-0.23289599194802604,-1.6598716885063596,0.32213205723900745,3.605757127194306,1.4919310228342675
Sample_246,0.5982325098688809,-3.287030040703057,2.765561172859717,7.183338796782572,3.394286178185356
Sample_247,1.0192367494522785,-8.424331215158455,1.1935424042792573,7.388600720279311,3.5775404457545164
Sample_248,-1.0400197128135165,4.456908822338836,2.913149733728851,5.436950499951226,3.8662266975994313
Sample_249,0.009426861716081208,1.6919038766383774,4.39862771303872,5.836457636527952,3.2938558979839585
Sample_250,-0.02776845317416123,0.6526582257927368,2.9284725222702552,9.971352533381138,3.8569313567775074
Sample_251,-0.6998092013662635,0.9788027500085352,3.101526431756765,4.296883606248588,2.585129565485587
Sample_252,-0.3971995813336249,-6.453086778616094,-0.5015706050129988,4.226994082427665,2.187422291118398
Sample_253,-0.1795111713951084,-4.229417268899559,0.9405205899715131,8.164306879016884,2.1582289778294106
Sample_254,0.5521874767121067,-21.222268145305375,-1.660816820702615,3.3540119457191593,-6.158311684336613
Sample_255,-0.5315348426184952,-9.688167355138859,-0.49718003129297406,6.318152178118925,2.8229451137625783
Sample_256,1.4741313857617941,-14.744739902110535,-1.4722426638454778,10.09443892659361,4.904181489293094
Sample_257,-0.48046434763432516,-10.56717900842403,-1.1594721510983699,6.870638141697424,2.225346382227577
Sample_258,1.282894152895791,0.997958307875864,5.782323399103521,8.774710033460792,3.3006581477118813
Sample_259,-0.37350220067150364,-9.970788613297561,-0.5593458279814989,6.8037774336378325,2.2936940970290385
Sample_260,-0.6298610501871262,0.30737452051151987,1.3611960475102383,5.410098469297787,2.743776748025072
Sample_261,-0.27584653589481894,4.520561738601727,3.4305556032171807,3.0337564262284835,1.6492864637086202
Sample_262,-1.1410537397775324,-3.4240142734322276,0.7277615256701686,3.7822346497028416,2.7585182054393975
Sample_263,-0.48240060014809644,2.1518105374537413,1.5087435191064262,3.163534177803439,1.3280991516390919
Sample_264,-0.2609197857678439,-5.52093302275961,3.7314940025617442,7.3718631607871785,2.816760531917615
Sample_265,-1.3718208137696348,-4.857890866973668,-2.437767549872637,2.5617060785455563,3.117423523878458
Sample_266,-0.5354436708812057,-6.1619962381373705,-0.8575007755586463,4.12789444894974,2.992913811409416
Sample_267,-0.7404987822471839,-3.4643213233893415,1.038301585981103,1.8314771181973108,1.276761362924446
Sample_268,-0.9065210122895732,5.0230711781642325,2.074377095896595,2.9768726193860977,2.6069660646078248
Sample_269,-0.907260905457882,6.707665751049363,2.291588051971573,2.3521245482601008,1.4700189915866342
Sample_270,-1.4186302355431117,8.28977308957482,3.4658839265028054,2.9511430201742503,2.495668719548081
Sample_271,0.2734997933425376,-16.374915571561782,-5.864695995566492,-0.8862068741084858,-10.307043175908765
