,PC1,PC2,PC3,PC4,PC5
10th_C57_S81,-13.672790071092807,-18.785104433202584,-1.5963001650616977,2.023642825333422,3.5655700960952466
10th_C58_S111,-16.825176060484484,-12.725417578284846,-0.37342029522401154,1.959356217171132,-0.11137806536934922
10th_C5_S95,-10.525624997285027,-23.32655087476681,-2.1957290768862423,3.7090719759564945,2.8765365371543674
10th_C61_S68,4.769668240800047,-13.761420935905914,-4.777753248001119,2.1622343813802436,-1.7404273347498365
10th_C63_S82,-7.9797369986385025,-19.21280128747248,16.271605837035874,-11.41709384470735,-3.0194311051287603
10th_C64_S112,9.366386069796475,-10.445645547150411,-8.485988082150296,2.144365094356053,-3.42206442416051
10th_C66_S126,15.82451888592964,-20.011463559604678,-9.61016262184916,1.442187117325734,-4.69215671936183
10th_C68_S75,-33.68703468366634,-4.751746689465169,11.792478358850323,-3.5440506194014048,-0.33283151884502066
10th_C6_S88,-8.848778938164392,-10.977275398619119,0.6249295205535387,0.6678091045092203,1.9192695639001947
10th_C73_S84,11.83294340529217,-4.63670400003553,21.060783820289252,-19.696173808975534,-0.5534272265161423
10th_C74_S76,-17.963310891354713,-3.630930709612079,0.044199575888405916,1.3901908533565264,3.9757687581410948
10th_C76_S128,-15.825988660243766,6.008876650241723,-0.878974204361302,1.0533137236598353,-1.284804976390299
10th_C77_S120,18.487237183415132,-14.341687508074514,45.700600276027934,12.462990138839796,-3.904753200834129
10th_C78_S114,-8.735976920725937,-11.437905202059824,-2.788133087301907,1.443049351032769,-0.29524386086450843
10th_C7_S60,-1.1998387112743103,1.55037692676166,23.824798072386756,-19.564007138178336,-2.2972093198221417
10th_C80_S77,18.166773423732813,-24.08814625388911,21.829098643178312,-22.41896907542362,-4.048852115627819
10th_C81_S70,-1.9032167990361235,-5.3069801743138205,-4.700556095077818,1.3878925006042158,-1.0441160126564282
10th_C84_S115,-7.5777450116203555,1.5861413993494353,-4.913563574351759,1.0192748472610795,-2.2500390225683384
10th_C85_S86,-14.107096228641009,-3.5912393019666893,-2.1542804761548564,1.149522022998399,-2.530559424518124
10th_C86_S78,17.91521838154311,-28.315817292210703,19.0793182280348,-23.520556630018167,-7.193686254412338
10th_C87_S71,13.326179461390357,-21.373687999552843,20.871482112318315,-22.494149458767666,-4.735869683159965
10th_C88_S130,1.803355663081879,0.14703804432368375,24.243846302508025,-21.526817471451118,-2.445698871566293
10th_C8_S52,-16.299146735546497,-9.026426965583394,-1.4022902008748905,2.137679184330381,0.841218645122305
10th_C90_S116,-17.88589336440763,-1.7617778021209636,0.5696007231861031,1.300444606852492,3.7373824483406435
10th_C95_S123,1.8908203008260895,-14.352627475997613,-2.5534530861457885,1.5811669114560407,4.659004242343595
10th_C96_S117,-15.415762290425121,-13.332184262187175,0.46051502605234734,2.66231342623751,3.2180371488236936
11th-C10_S63,-12.452085151187346,-19.65657539416137,0.1256883161698809,1.9227956933924042,0.9999850870704101
11th-C12_S47,-6.760287270490596,-11.071213637643503,-0.2652112525246218,0.6172129997054652,2.975506393817404
11th-C16_S64,-26.56978525575095,5.002635683943015,23.825141406868447,8.967954453408007,-1.4625469998671567
11th-C21_S4,-1.9679706088616677,-11.883541407313665,-7.055432975723338,2.7629900478638234,-2.637940740108716
11th-C22_S65,10.550854475426547,-12.546601966627499,-8.984000260884168,1.9555984304238168,-2.5464118324461413
11th-C24_S49,-3.034930774853444,-2.649223547316131,24.9222502273305,-22.88378083634488,-2.4025543100812667
11th-C26_S12,-0.1932272315895809,-21.7026650556031,16.436042961778696,-14.229725162602465,-2.024433121536573
11th-C27_S19,4.352592106693542,-15.649854863202865,-8.134806442024601,1.570329127357682,-4.120108658210732
11th-C2_S8,27.72782324853446,-14.568001890411406,46.28637137840477,14.337206171598927,-4.022201579752044
11th-C30_S66,-13.924813188196836,-14.482303788792027,-0.4888528509995688,1.2094416676336468,-2.042084868727181
11th-C33_S20,-36.798959913934176,-2.453950961608245,4.50229788957521,2.1929499694547734,0.4101170892084923
11th-C36_S67,-26.89931260611209,7.876563808263167,1.7994019178125051,3.0286311967884028,2.0084028543286223
11th-C37_S6,-8.49767663924672,-23.27819248572311,-0.5513853183125864,0.38703879170887223,1.8198829286823752
11th-C39_S21,-24.167952512698164,-0.9700299543678756,1.6690317254664109,0.9653848598474514,1.5220034127803863
11th-C40_S52,2.100318120547312,-1.4207990448909624,32.990716078156126,13.850906010452489,-6.251904141523894
11th-C41_S60,-2.7520333636234966,1.3865226614392998,-4.456143136609543,1.0881415615029857,-1.9860129316553314
11th-C43_S7,-13.667083184148291,-11.390939892990128,14.086335593068641,-10.015345427586933,-1.2253484407189397
11th-C44_S15,-11.240861683555389,-11.892154612775181,-1.9544148793560636,2.1165116506084236,-1.566904016074377
11th-C49_S23,-6.668510281814178,-1.725773912319796,-4.02282688885708,1.2072139784119544,-1.238254784428742
11th-C4_S62,-4.941613881642486,-14.041966987012762,21.08031434521747,-15.538623108447831,-4.232528397284828
11th-C51_S39,-7.601911849644131,-8.754572214003586,-3.4777367698572994,1.281097976020369,-1.3237785360625045
11th-C53_S78,-6.454595185294208,6.671332972926182,-2.6413475554987147,0.9575562948329911,-2.3849753465803345
11th-C54_S86,7.625694673959955,-4.149180286614095,-6.100832853191248,-1.8230981782959599,-1.7984507313568014
11th-C55_S24,-9.122389821849856,-20.414289555473417,16.990812418728055,-9.72704588681141,-1.5519506679337922
11th-C56_S32,-7.865241704954368,-29.507964669020968,26.650158198603478,12.656187864506366,-3.6112483561511537
11th-C57_S40,2.497790607425323,-21.349208129428778,-5.94353886466982,2.662799229824585,4.102531903174953
11th-C58_S71,-8.375734405439598,4.123684057835153,19.818566491306676,-13.030539405786469,-1.5903916199749655
11th-C5_S54,-11.79028590990483,-5.404336648158435,-0.450227688113905,2.095611720569161,4.364752056433319
11th-C61_S25,-25.957294044776845,-1.973944498882741,1.2538703247456775,1.4114952955012405,1.9837757310320008
11th-C62_S33,-27.168321623677542,-13.079744822037284,1.3504720247317674,3.6223889450845883,1.0586965265560682
11th-C64_S72,0.33651590171633355,-14.474496782932222,18.13469112995122,-19.987104810742206,-4.218055615173352
11th-C66_S88,-12.249912343115959,9.962066968078911,-3.0361580231942766,1.4931020754836755,-1.6586791556614018
11th-C67_S26,-13.408231358242123,-21.37719207354114,0.0815344052262854,0.6243729343166766,2.4665569278429964
11th-C68_S34,-7.83304118288695,-6.0064444736966855,15.856389372451641,-10.345980335501615,-0.21241791028005746
11th-C77_S82,16.600896866001293,-12.115165481757952,51.429151944749464,21.358559138051085,5.280581913770208
11th-C7_S16,4.08072354341136,-2.066054117247499,31.051336603081268,-25.063794113101743,-3.3956167918852835
11th-C93_S30,-13.33270424496369,-19.10213825770531,-1.0752659341350985,1.7929698583454927,3.178867676946512
12th-C10_S155,4.483087950732282,-17.524456357619297,-6.35760895315764,2.4626444907536222,-2.674340643504435
12th-C11_S147,-19.0420848967907,-12.739480687235574,-1.3354712972873757,3.3833761141559826,1.622449105233213
12th-C12_S139,1.391044656894352,0.024523553687676822,-5.569814340525568,1.6374111308602834,-4.628293429553341
12th-C14_S190,-8.737356251520016,-2.2613753927946587,-4.794512195945282,1.9519512249936335,-1.6724596461167458
12th-C15_S183,12.021688022303037,-21.149429708071512,-9.57187920232534,1.8580772126273313,-4.116730773945878
12th-C1_S195,-17.601499928914993,-27.844996205848258,-1.1650617796139429,3.8678987985613995,1.8939866547125372
12th-C20_S191,-23.893052383593965,-4.53078315745228,1.7083187630309489,1.633780039958672,1.280678652081664
12th-C21_S184,-2.5574097062608816,-21.78806281912114,-4.181035770105096,2.2349528181640705,-2.206865703699763
12th-C23_S149,-14.074238721503203,-27.06547552857838,-2.2703457500760043,2.9386439722696314,1.165705843474038
12th-C24_S141,-8.714857257205635,1.0897889063543118,-5.50628915172106,1.365550782022727,-3.973113945607972
12th-C25_S185,-16.815323080919434,-4.397365814503136,-2.190934159998728,2.4222970783793185,-2.4056043859295477
12th-C26_S192,-11.231232340063213,-7.495272996640428,-3.4299716932296236,1.5048307066368831,-3.8317367120358887
12th-C28_S142,-16.518637904109447,-0.06528158769044634,-1.4915863408433336,2.437037760629801,3.2954285141219164
12th-C29_S150,-18.555894189584162,-0.9798875669696373,-0.43796685977530214,1.1883065533108355,1.8025040083646984
12th-C30_S157,-11.189194532340997,9.028786435408325,-5.283817422057382,0.8380324616852987,-3.5735507668899844
12th-C33_S200,-8.794353867723855,-7.3465679634324434,-3.854901297690592,1.7274888950713156,-2.8421589556419113
12th-C35_S151,11.893511495956192,-13.755024066627007,-10.380487721755214,3.3601262661939773,-6.335194737098737
12th-C36_S158,45.412044341826984,-13.651070302137054,56.869696348685295,21.93625473105583,-9.75021865901363
12th-C37_S187,-26.27929873979649,-20.14833895995359,1.0169704969820919,3.149044117586295,1.0215739313066665
12th-C38_S194,5.813454364483231,-19.559966887021663,-8.065764198835593,4.041702746606357,-2.041328438325842
12th-C39_S201,-6.111311396138873,-24.249005086132424,-4.06115163625711,2.58117041586844,4.554438116664854
12th-C3_S181,9.225235721565582,-25.280106555614033,-8.439698376081953,4.567995251950491,-2.8030707749947212
12th-C40_S144,-16.66592483326179,-26.336629203027233,-1.6384849169780942,2.3297769159375203,-1.350462506598348
12th-C42_S159,0.7630373497115558,-0.29561124052737126,-5.90236091466597,1.599066650648702,-2.4493207313501757
12th-C46_S145,9.261378522664202,9.050150849110086,41.65356214846577,14.157022605651315,-6.309102330868326
12th-C47_S153,9.958104352391192,-15.750527356976942,-10.347117411188643,4.617382767692828,-2.87877133020424
12th-C48_S160,-17.00726689284963,1.548914729222618,-1.866983368593066,2.5666288039830385,-1.6289901883451676
12th-C4_S154,-8.185220744902761,-22.75784923037118,-4.35819678119374,3.216694015805914,-2.0286281104909696
12th-C50_S210,-2.2958803368806464,-14.99460877475056,-3.4823076540102043,1.1247488798972733,6.15283007116775
12th-C51_S217,-10.417627783870119,-2.6603430325749935,-4.973811741109819,2.7268981545314017,-2.5373866916602186
12th-C53_S168,7.426850374585277,-16.096454766632057,20.111839980717185,-21.06669019948447,-4.129695245309827
12th-C55_S203,4.838203415609308,-0.25386794827946046,-7.47085419156848,1.7975142133670017,-2.617742920923204
12th-C56_S211,3.2309084745621384,-9.110309467900587,25.01888836739008,-23.014009609900455,-1.9010391271453058
12th-C57_S218,17.976711936910675,-13.192361823230087,-3.7408186085373485,-0.4024520328399648,4.819793278748914
12th-C58_S162,-12.7419748333542,5.845067016981633,-1.5051888116499101,1.0034184292048922,2.9807832838030968
12th-C59_S169,-8.657095048218467,17.015877048867324,-4.8690382494706705,-0.6329261330835352,-3.649539768323612
12th-C60_S176,-3.1448079276724172,5.69691585812903,-6.334985570897471,1.528103739453635,-2.6841971781471323
12th-C63_S219,-15.766279293822052,-7.477909270142286,-2.0813751201168427,2.879577324000358,2.13721100247541
12th-C64_S163,-8.300852773607131,20.0517570641434,-4.7013957884453825,1.0266048517080388,-1.888116390626782
12th-C65_S170,23.244699339434316,14.348911852244157,-16.117756916419037,1.445767072346546,-7.136025579597631
12th-C67_S205,-17.2407697327808,-17.285735253784253,-1.7119559226157413,2.405574335538041,-1.3806165218617334
12th-C69_S135,-7.241161411352153,-5.120460393696873,29.03113710839154,12.559752580078426,3.8777730992313746
12th-C71_S171,-4.90892911816556,-24.020375295743836,-3.883238377006001,2.9091417532368014,3.122654193890464
12th-C74_S214,-12.583626355517227,9.65406640174792,-4.855842675442474,1.8380720094517216,-3.4491627412736157
12th-C75_S206,-5.017562273646595,-23.99992767496848,-4.340804783468999,3.001680669727584,2.350628339420454
12th-C76_S177,4.490780125328637,18.471535372567423,13.545790676311034,6.071571893904134,-0.5589661284787
12th-C7_S196,-5.259351035442027,-3.1967055021711177,-5.203513798743777,2.122859622162366,-1.8817021274938335
12th-C80_S215,-6.339367873409279,1.8453619060109223,1.5034959707743465,-1.1690704909580767,3.0456024604618253
12th-C81_S207,-17.896855185021206,-11.365057317870258,-1.4409583217835948,1.7380563820083692,1.9023701452338606
12th-C84_S165,-14.103162630912726,11.957289638127639,-2.0417481826868293,0.127467430915773,-0.7528853448324683
12th-C85_S137,-12.637746446592988,-1.9243625711918473,-4.503456392947551,1.9234051301135489,-3.0170751144219996
12th-C8_S189,8.955861809987477,-16.77124662713199,-6.382205398402062,0.662951812063665,-0.03913907951589947
12th-C90_S166,0.6542511151571685,5.398044662049291,-6.317999559143229,1.5647229804871579,-2.3955322383407727
12th-C93_S209,5.711798591800167,-15.505088947241381,-8.087354737009333,1.6448769228627145,-1.5618831573938659
12th-C94_S180,7.181191534583796,-0.7625084922868836,42.53030603005668,15.059981397553603,-4.122508710341996
12th-C95_S174,-15.00576768362267,11.18697887702328,-0.4819144423399272,0.9574335461630868,4.105197451226728
12th-C96_S167,-2.7280194864450227,10.302443265146414,-5.474916468978906,2.5338692811538777,-3.741874031117174
13th_C12_S178,-16.111566243921718,-6.734786426810434,-2.2265364639615024,2.537114326105374,-2.305889050607978
13th_C13_S149,-19.665332950374307,-12.567679585027387,0.3536904265911651,2.540757581830657,2.0723141552516893
13th_C15_S134,-7.257151781693196,-11.27421005922321,-4.200258213130264,1.8961785914081075,-2.378612010550031
13th_C16_S193,-14.782552000286122,-10.430536565781724,-2.338732012044302,3.191083170808482,-1.748521724430936
13th_C17_S186,-13.506178327325042,-13.761172225158587,-3.2766280092550146,3.405974004970707,-1.4992136092923394
13th_C18_S179,-12.121566563461531,-20.133923404981065,0.015597246047591457,1.7140779922766145,2.5258337441814764
13th_C1_S147,-10.456608639963598,-30.355603948883434,-2.371047803582916,4.264839830009625,2.855608128694501
13th_C20_S142,-20.754623539721898,-26.53131049781856,0.03300418997390257,3.5704628932287026,1.1116278377010738
13th_C21_S135,-19.129745965298216,-21.453035814533656,-1.719981264052869,3.3900455433102037,-1.2612766127037418
13th_C23_S187,-19.340729613368016,-12.088619555875617,8.628432160233986,5.9045120684916785,1.8166923493222584
13th_C27_S151,-5.026956056231279,-22.94188736979988,15.578159559184414,-15.067290314830585,-4.653256086792596
13th_C29_S188,-13.739525797960235,-28.876175561592056,-2.2760956263050245,4.150920126785178,2.926953565870121
13th_C31_S137,-21.285990021572182,-18.604269486191605,0.04019528651344863,2.9713772676912864,1.7726581991942385
13th_C34_S181,-5.518510299753401,-5.91432958424961,-5.547998254480258,2.103032191054874,-3.0137026380787866
13th_C36_S196,6.894141125245097,-7.6699998683282145,18.1246114169095,0.49001026224429006,0.48993265070353054
13th_C38_S145,4.926958339111564,-20.64681518021292,-8.594888518874503,4.627334211775244,-1.709696348458797
13th_C39_S153,-25.50265106904781,-8.358872203895041,0.25278083174035804,2.5747294928159326,-1.5439302458882764
13th_C3_S132,-16.229414067588117,-26.16236707231288,0.010925733404470277,3.3627216988042075,1.6061992104266103
13th_C46_S183,-13.55056592810135,-23.706405893803737,-1.967974711979018,4.697987551212188,-0.8052558987268016
13th_C49_S155,-12.699649585701449,-18.1960064485553,13.900515334362753,-9.577785294421476,-1.0177439066770635
13th_C4_S191,-13.534092062912825,-28.593442823562768,-0.9080835444310498,2.638248651297133,2.8926294440997635
13th_C51_S170,-22.341154443861306,-22.921808905177684,0.8345174935405325,2.7711909824995815,-0.51828150796227
13th_C52_S198,-27.307908037701697,-17.348849118354433,-0.9605229550516694,4.576126678158059,-0.8591744882212833
13th_C53_S205,-25.386517775405682,-23.494194243471263,2.0930106814657896,3.6173305501815225,0.18458325704013206
13th_C54_S212,-10.921172201346694,-27.863402415131045,-1.1977295133776393,3.1847041189035843,2.2236206430551237
13th_C55_S156,-2.215740955963839,-7.483537934136615,2.7022466927285165,-1.5465849844107937,4.538677512055811
13th_C57_S171,-7.449281555358894,-27.48555848320471,-3.9943482941202304,3.320402218905091,-1.806506716099522
13th_C5_S184,-22.877574406149286,-20.55627534562176,-0.0322486665987743,3.728348454519112,-0.9000528311035277
13th_C60_S213,-22.40383649698499,-11.008805919472819,-0.05693739527017476,2.8415821723134496,1.1740891944833147
13th_C63_S172,-16.212437454366913,-13.17240470968006,-1.3570043923260937,1.8774417658238034,-1.6397031265596245
13th_C66_S214,-16.190734661468827,-0.35605265402911884,-1.9415189643738382,2.391445011920006,-0.0892964998816643
13th_C68_S165,-17.10662311820562,-18.089110048208397,-1.402261034514772,2.8560194580282605,-1.295517525469309
13th_C69_S173,-20.863260355035568,-19.255784519608095,7.108922118645393,6.764469702972072,1.7995268518939507
13th_C6_S177,-13.079455441106596,-28.140409867638024,-1.0854723774661583,4.607635198825615,3.183387498938139
13th_C70_S201,-16.699563678146376,-14.390954912159254,-1.7872938401009972,2.9589725208347195,-0.5233587814808637
13th_C71_S208,-18.152387777158513,-15.318009170331502,-1.8319291823316097,2.33748986630326,-1.9484559149545582
13th_C72_S215,-9.687643291919052,-9.203437194578482,9.175173914651365,6.523156488981737,-0.7898183469945488
13th_C75_S159,-0.6239099836206765,-15.558305871630939,-6.289656612763987,1.7640090365641292,-4.129214186012043
13th_C76_S216,-13.781858211865174,-4.556126020443799,-1.1543965929566922,1.578562152308941,1.860662465274398
13th_C77_S209,-8.306095974734594,-28.075824922887538,-2.427207951155405,1.947797609374263,2.368147132205495
13th_C79_S174,-13.337368714231097,-14.910771366706518,-1.55090566769429,2.1010782415770923,2.746779452207647
13th_C80_S167,-12.145588020361611,-15.751957035376494,-2.393907309793073,2.5882400040487945,-2.1268330698619957
13th_C81_S160,-16.570743375812153,-13.704173672525862,-2.2451866790344948,2.9595249978533,-1.7346513687837855
13th_C86_S168,-18.913934027920256,-29.496679176541548,-1.0664538441398177,3.874866767611766,1.9099946199132545
13th_C88_S218,-19.537223183403572,-14.663065860821177,0.25319335468280885,2.1330614563861205,1.4982501420899235
13th_C89_S211,-16.78204783152865,-22.55542102883912,-2.2279002936459182,3.450699594454155,-1.3136672430825536
13th_C8_S140,2.4518126034749996,-18.782434670324804,20.830828328149973,-13.271080311739878,0.22380939812384984
13th_C92_S169,-19.28999997889095,-33.24944418181472,-0.07419403297948705,3.0035524859361566,0.8131471334007696
13th_C93_S162,-13.643282674135277,-29.338613214037853,-1.067800485056258,2.6767821243245695,2.6831920152110995
13th_C94_S219,-16.75790229692115,-12.805491340871967,-2.008572952916035,3.1449705125104246,-1.275204980947749
13th_C96_S204,-18.83283107109902,-11.740839093197755,-1.3658267261011978,2.6647339379940975,-1.0214403980412745
1st-61_S27,22.59414114120956,23.42384162153789,-8.390711288629015,-1.3064834400987109,-7.121491028899173
1st-C11_S58,-0.17909401723218002,37.43170486287246,-7.466739167049916,2.114552108661719,-5.368759512013928
1st-C13_S19,29.68279464908991,-3.1932318921543903,-15.005993606863084,-0.8394048351823221,-8.824628888137084
1st-C15_S3,-7.382537711001422,-12.450243979149041,-4.041781945988832,2.049939771223319,3.6772212953656394
1st-C18_S51,32.925039313335226,-0.5750398938306895,-7.232707544541719,-2.769440957038775,10.041257812874287
1st-C19_S20,0.44160526402067,2.651838214087396,-0.8715502399530782,-7.011640991291544,30.913402610008333
1st-C20_S12,10.424258499888381,-17.017781376306797,-6.211976977580756,-0.21850468225095093,4.300506300212192
1st-C21_S4,-10.6592728543832,-5.6068423419849545,-1.4458626069817246,0.615032983783428,3.205187937152785
1st-C32_S14,27.08468661799111,5.486732225745843,-9.552034730351563,-1.584576342349817,-5.206181861954547
1st-C34_S54,16.430198908096223,9.517247172034455,57.19683698304466,21.305580720827376,-8.639308133050648
1st-C39_S23,54.271511956807586,8.38726544803347,-18.292003910380295,2.7135547039035104,-7.351061272322049
1st-C42_S71,32.178282000496175,20.238584983811226,73.05376233100978,24.71995473508995,-14.017522087851452
1st-C50_S33,2.556147373370928,4.108297201594432,-2.97913181226144,0.8613900457608771,5.2981674688334826
1st-C51_S41,12.613019756459696,-20.509094106727417,-7.396773952986649,2.460865690806794,6.245589602166093
1st-C53_S74,8.975054771034882,-8.56190684093587,-6.309310902012968,3.4412376149003396,6.236135307093283
1st-C56_S34,5.886870642422256,22.796331693171286,-6.398821612225043,1.8940872929442036,6.847618174119918
1st-C57_S42,4.942936056331553,6.614137846397576,-4.5198664757837115,-0.39762881010976164,6.544676117749385
1st-C58_S76,5.055825212529046,10.322650297609636,-5.7175240702395005,-0.09153260803948447,-0.777144372919561
1st-C59_S77,12.903116409083818,-1.912930499996632,-4.69632604536314,0.6859086843279883,5.6135006598205175
1st-C62_S35,14.776605448345643,-7.8927888431218856,-7.6879173335663245,0.41936672464136854,6.008398719620303
1st-C64_S79,4.81781481954271,33.59960256397394,-6.058068710339665,1.5701194959059885,-4.730848496847182
1st-C68_S36,-5.731222795644345,5.641805423302596,-3.339156327066929,1.1815195481476637,4.650350636806068
1st-C69_S44,-15.26180815025226,12.20435240904605,1.2927907497882325,-0.5937693949306125,0.3185277048524475
1st-C71_S83,-15.343163890255713,-2.6385862976490255,-1.7515830677524356,1.8861909205595953,2.631102146643865
1st-C73_S45,-9.144122437221164,0.1585343996601409,-4.18861449222671,2.371317927472983,2.37707388925993
1st-C74_S37,-8.703113700231608,-11.585464420616505,-3.318162352427366,2.362932624711337,2.697834616967659
1st-C75_S29,-8.367203546937265,6.1669987836281095,-2.9057598715601567,1.8731158097198335,0.42793242735575865
1st-C77_S86,22.372299979082708,11.222049788226778,-2.4801078632215408,-5.665193787868359,-0.4262090611257164
1st-C78_S85,-10.20468195296806,-1.4824815004033323,-1.5722577660515704,1.5474117892305215,3.7741641972493003
1st-C79_S46,24.594282014181204,-3.7963616991090876,-10.119204931087014,0.09769012826906932,-4.369675352517171
1st-C80_S38,-6.700276801911942,9.982586683252741,-4.447005264148759,1.8266369484621983,4.47460782270446
1st-C8_S10,4.992350347275297,-19.172980991376715,-3.1942945072125126,1.9511819931701095,5.465753106116696
1st-C90_S91,5.525746194515591,13.492352199992247,-10.453189826563188,2.205052477757973,-3.6324589320776757
1st-C96_S94,20.46425288141207,-11.907435650979348,-11.949627487669941,1.176374384931324,-7.017398485285538
2nd-C11_S20,2.3539646031830435,15.120071436763562,-5.924569449443221,1.6875416954333435,5.626228224548089
2nd-C15_S25,10.687232595388826,31.857915967423956,-12.800346755463709,-0.15676047892221312,-5.500565859543396
2nd-C16_S33,-6.31342703395899,44.536866415556176,-5.401766213677067,1.0649210579348072,5.5747809053206225
2nd-C17_S32,-11.999423249062499,10.30980989420619,-4.136024793570879,1.2826092337377588,-1.9285783572229536
2nd-C19_S39,27.351703279102672,-1.997057614512496,-16.5789685757396,1.583001193909981,-5.860759446098876
2nd-C1_S3,9.117373058003261,-2.8800431731426253,-8.160455393073306,6.75760514734042,15.148793176027647
2nd-C21_S37,5.514686739082124,-1.8931216693733597,18.1753752639726,13.344179878684772,1.3040979511476336
2nd-C25_S49,-24.74609490420291,23.59203310684024,0.4710655573385701,0.5039174987958158,-0.23767862634519132
2nd-C26_S50,-6.6856673453758955,6.399640128467995,-4.728283364406328,2.125252620303521,3.823490482732484
2nd-C27_S51,60.17763204546657,12.23552879292223,-34.96541942119642,4.4402894413351826,-19.792651129183287
2nd-C28_S55,2.2532818255174027,-6.847547123374022,-3.8842332435550184,-0.8403428774479916,6.187830272423553
2nd-C29_S56,-15.412476922195246,0.8842066808130119,-1.423142479786508,3.1964197164071035,2.474427484816693
2nd-C2_S2,101.82051028046544,31.796268518774134,155.1632801570078,192.21223111087542,49.35739843923844
2nd-C31_S61,-14.709411178224858,-2.7715774336839085,-1.37824787595225,2.1060335849362373,1.6635967916915686
2nd-C32_S62,17.097558337563658,27.244221302645485,-13.55102120404585,0.27437989224304815,-5.233181263104817
2nd-C36_S69,5.5907409278585245,-9.485057775797204,-7.4589200776680995,4.030450496222052,4.740421152492658
2nd-C37_S73,26.88787527300629,-10.499798878918286,-17.07824626418933,8.431710745812586,-7.328211850232986
2nd-C38_S74,2.2678646694765496,13.578487929148777,-10.30201930546934,2.3282021607677335,-4.985033127134225
2nd-C39_S75,-2.1027599327051965,30.727243824145138,-2.782753543831783,0.26431932946122677,7.57623098690011
2nd-C3_S1,6.744246232565037,-15.92745492680847,-4.737081384081399,4.7400109605556,6.617061012303008
2nd-C47_S92,-15.242027131765711,19.997432521785605,0.13126808974733217,2.3705301423689087,4.03494931448861
2nd-C49_S4,15.393720772224572,-12.843871478999471,-11.79948000341107,4.0313020570062745,-3.7950341873161784
2nd-C4_S9,13.081263653784262,-6.194922098456013,-9.682383460578125,3.9759914336137503,7.450069883601539
2nd-C51_S6,20.77505536157829,-5.91116747894935,-11.687111747714244,4.187840284664084,-2.5382220136671387
2nd-C52_S10,52.80300898490255,14.234666993735551,-26.91699772318455,9.087185539727631,-8.891577364166684
