,PC1,PC2,PC3,PC4,PC5
DP160,130.22456838634355,23.500131519707427,-21.976933532866116,-34.391416856450924,22.749387136601367
DP161,16.351852827034378,3.8233803596267486,-11.452170719293251,12.166432857232618,22.8091690760079
DP162,212.5482281557961,29.58023204516099,-30.531551468305185,-7.760041382145059,60.77864629386794
DP163,151.84668425581683,-50.440377033975906,42.42925407619198,4.923781348304552,2.965807541842759
DP166,16.743847302588467,-25.866592005911688,34.11925245733884,8.101604091762706,-8.765377323690238
DP167,88.44979765848753,-27.884103640060403,1.2965389298058,-27.863834345401564,16.33300429503871
DP169,27.201990471882663,-16.77414128699893,-5.325675931644182,-38.361314767126046,-22.534719509149436
DP170,71.16970998701058,-41.81609420743226,11.643170957455043,-20.720672276267656,-6.990909436225383
DP173,133.8940204120532,-50.062381370336816,40.794795634608334,19.709618577328595,-3.2601526670457863
DP174,38.96450593762061,-10.6427077586297,2.02981514964355,0.7442278377682472,20.70801841381204
DP176,8.721828935896108,-15.914507799816423,-9.671483732320194,-26.531343460657734,16.091019905508208
DP177,46.04835494250486,-50.06799761273807,28.66645006192914,0.4544918458496611,5.31870068855385
DP179,23.590852361876824,18.247443882200795,-22.793528222401623,17.608662300864502,27.12960745462229
DP180,73.5336821264257,-0.7640145573365117,-45.50742317690948,-82.97333878084171,-5.730149306969155
DP181,-16.197478626330735,-48.18892926443065,20.907633454959427,-6.1092882353448505,4.38922252223229
DP184,23.42084761029059,-67.9609100824289,40.95215333855708,-3.9790886195946333,-4.627282824344454
DP185,-38.066687802121194,3.4416662130974274,-23.23469966177963,-50.87328465238542,-19.770883087924208
DP186,83.71375593577332,52.16091842850977,-54.46936070818567,-49.637557912824605,43.02929093102007
DP187,-41.612877621451595,9.017853523595202,-18.556006037860975,-34.42148538091444,-10.702521595204205
DP190,65.1870929297509,-2.0375966107559074,-5.5706132477856345,-0.9103874969946208,22.30159071438041
DP192,15.276486485722367,-74.79385921068702,44.317669211531,-6.376823100030547,5.632307305486697
DP193,-4.01966543309615,9.41084307960451,-13.840692684479894,-38.83987471410336,-11.60616533961711
DP194,0.4532963190989824,6.127407998050419,-0.7643500747491565,-16.342097365234842,-5.774067068551521
DP195,-17.304572936170857,-55.00508470377898,14.368417654499524,-26.027780303523855,18.780320057660724
DP197,37.945387774778254,85.645072630656,-67.18919030241487,22.291236355045843,36.15549560361477
DP204,46.037401958320274,-67.97692198313759,31.954472158754182,-18.748583819557158,18.042711346086577
DP206,-31.53099562570255,-55.90379703900211,17.09861902206417,-20.74670616552961,16.183963086038297
DP207,17.99699081668805,-39.57724602751744,1.7915604257426598,-35.23364741228281,38.42088769991526
DP208,57.46813294622494,-38.097600865471065,-0.13813375935083447,-8.884936522406035,60.812372962811004
DP209,-27.997651223568496,-33.87054231083777,9.194783496686624,-5.8470757570947525,14.468589976681894
DP216,30.3804240720595,-57.79129774866013,21.95649421349054,-27.85565261087123,12.93850047514387
DP224,196.61385136768794,-51.482751867375,27.07301966581918,-12.375692736227673,24.98771879554335
DP229,183.75558789578994,104.63102536827657,-90.1529561443284,-11.585606872514703,69.0809559603484
DP235,48.31254085306367,-66.5996164915967,32.72355566137006,-21.835899807706742,8.054521346255942
DP237,100.44873093388523,-45.995979267715846,27.82466822523381,-15.15353665527915,9.359806048578907
DP248,120.66667980910665,-62.887120300727055,41.18860793928302,-9.45971453366486,10.589589092173288
